State,County,LILATracts_halfAnd10,LILATracts_1And10,LILATracts_1And20,LILATracts_Vehicle,NumTracts,LILATracts_halfAnd10_ratio,LILATracts_1And10_ratio,LILATracts_1And20_ratio,LILATracts_Vehicle_ratio,LILATracts_halfAnd10_flag,LILATracts_1And10_flag,LILATracts_1And20_flag,LILATracts_Vehicle_flag
New York,Putnam County,0,0,0,0,19,0.0,0.0,0.0,0.0,0,0,0,0
New York,Queens County,11,0,0,6,656,0.02,0.0,0.0,0.01,0,0,0,0
New York,Rensselaer County,13,6,5,9,42,0.31,0.14,0.12,0.21,0,0,0,0
New York,Richmond County,13,0,0,11,108,0.12,0.0,0.0,0.1,0,0,0,0
New York,Rockland County,11,5,5,6,65,0.17,0.08,0.08,0.09,0,0,0,0
New York,Saratoga County,4,1,1,0,50,0.08,0.02,0.02,0.0,0,0,0,0
New York,Schenectady County,13,1,1,9,43,0.3,0.02,0.02,0.21,0,0,0,0
New York,Schoharie County,0,0,0,2,8,0.0,0.0,0.0,0.25,0,0,0,0
New York,Schuyler County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
New York,Seneca County,0,0,0,2,10,0.0,0.0,0.0,0.2,0,0,0,0
New York,St. Lawrence County,12,9,5,6,28,0.43,0.32,0.18,0.21,0,0,0,0
New York,Steuben County,10,4,2,5,30,0.33,0.13,0.07,0.17,0,0,0,0
New York,Suffolk County,19,6,6,6,322,0.06,0.02,0.02,0.02,0,0,0,0
New York,Sullivan County,2,2,2,5,24,0.08,0.08,0.08,0.21,0,0,0,0
New York,Tioga County,2,0,0,1,10,0.2,0.0,0.0,0.1,0,0,0,0
New York,Tompkins County,7,5,5,3,23,0.3,0.22,0.22,0.13,0,0,0,0
New York,Ulster County,9,5,5,6,47,0.19,0.11,0.11,0.13,0,0,0,0
New York,Warren County,2,0,0,3,19,0.11,0.0,0.0,0.16,0,0,0,0
New York,Washington County,3,1,1,4,17,0.18,0.06,0.06,0.24,0,0,0,0
New York,Wayne County,4,3,3,3,22,0.18,0.14,0.14,0.14,0,0,0,0
New York,Westchester County,13,2,2,5,221,0.06,0.01,0.01,0.02,0,0,0,0
New York,Wyoming County,0,0,0,1,11,0.0,0.0,0.0,0.09,0,0,0,0
New York,Yates County,0,0,0,1,5,0.0,0.0,0.0,0.2,0,0,0,0
North Carolina,Alamance County,13,10,10,7,36,0.36,0.28,0.28,0.19,0,0,0,0
North Carolina,Alexander County,1,1,1,1,7,0.14,0.14,0.14,0.14,0,0,0,0
North Carolina,Alleghany County,0,0,0,1,3,0.0,0.0,0.0,0.33,0,0,0,0
North Carolina,Anson County,1,1,1,3,6,0.17,0.17,0.17,0.5,0,0,0,1
North Carolina,Ashe County,2,2,1,3,6,0.33,0.33,0.17,0.5,0,0,0,1
North Carolina,Avery County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
North Carolina,Beaufort County,3,3,2,2,11,0.27,0.27,0.18,0.18,0,0,0,0
North Carolina,Bertie County,3,3,1,4,4,0.75,0.75,0.25,1.0,1,1,0,1
North Carolina,Bladen County,3,3,1,6,6,0.5,0.5,0.17,1.0,1,1,0,1
North Carolina,Brunswick County,2,2,2,2,32,0.06,0.06,0.06,0.06,0,0,0,0
North Carolina,Buncombe County,10,7,7,5,56,0.18,0.12,0.12,0.09,0,0,0,0
North Carolina,Burke County,3,3,3,2,18,0.17,0.17,0.17,0.11,0,0,0,0
North Carolina,Cabarrus County,14,7,7,6,37,0.38,0.19,0.19,0.16,0,0,0,0
North Carolina,Caldwell County,6,6,6,3,17,0.35,0.35,0.35,0.18,0,0,0,0
North Carolina,Camden County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
North Carolina,Carteret County,4,2,2,1,36,0.11,0.06,0.06,0.03,0,0,0,0
North Carolina,Caswell County,1,1,0,2,6,0.17,0.17,0.0,0.33,0,0,0,0
North Carolina,Catawba County,7,6,6,6,31,0.23,0.19,0.19,0.19,0,0,0,0
North Carolina,Chatham County,4,4,2,1,13,0.31,0.31,0.15,0.08,0,0,0,0
North Carolina,Cherokee County,1,1,0,0,7,0.14,0.14,0.0,0.0,0,0,0,0
North Carolina,Chowan County,1,1,1,1,3,0.33,0.33,0.33,0.33,0,0,0,0
North Carolina,Clay County,0,0,0,2,2,0.0,0.0,0.0,1.0,0,0,0,1
North Carolina,Cleveland County,8,6,5,7,22,0.36,0.27,0.23,0.32,0,0,0,0
North Carolina,Columbus County,1,1,1,6,13,0.08,0.08,0.08,0.46,0,0,0,0
North Carolina,Craven County,4,2,2,5,21,0.19,0.1,0.1,0.24,0,0,0,0
North Carolina,Cumberland County,32,22,22,20,67,0.48,0.33,0.33,0.3,0,0,0,0
North Carolina,Currituck County,0,0,0,0,7,0.0,0.0,0.0,0.0,0,0,0,0
North Carolina,Dare County,0,0,0,0,9,0.0,0.0,0.0,0.0,0,0,0,0
North Carolina,Davidson County,9,7,7,7,34,0.26,0.21,0.21,0.21,0,0,0,0
North Carolina,Davie County,0,0,0,1,7,0.0,0.0,0.0,0.14,0,0,0,0
North Carolina,Duplin County,2,2,2,4,11,0.18,0.18,0.18,0.36,0,0,0,0
North Carolina,Durham County,21,8,8,13,60,0.35,0.13,0.13,0.22,0,0,0,0
North Carolina,Edgecombe County,6,6,6,6,14,0.43,0.43,0.43,0.43,0,0,0,0
North Carolina,Forsyth County,35,23,23,22,93,0.38,0.25,0.25,0.24,0,0,0,0
North Carolina,Franklin County,3,3,1,4,12,0.25,0.25,0.08,0.33,0,0,0,0
North Carolina,Gaston County,25,14,14,8,65,0.38,0.22,0.22,0.12,0,0,0,0
North Carolina,Gates County,1,1,0,1,3,0.33,0.33,0.0,0.33,0,0,0,0
North Carolina,Graham County,0,0,0,1,3,0.0,0.0,0.0,0.33,0,0,0,0
North Carolina,Granville County,3,3,3,1,13,0.23,0.23,0.23,0.08,0,0,0,0
North Carolina,Greene County,0,0,0,3,4,0.0,0.0,0.0,0.75,0,0,0,1
North Carolina,Guilford County,52,18,18,19,118,0.44,0.15,0.15,0.16,0,0,0,0
North Carolina,Halifax County,4,3,3,9,12,0.33,0.25,0.25,0.75,0,0,0,1
North Carolina,Harnett County,4,4,4,6,27,0.15,0.15,0.15,0.22,0,0,0,0
North Carolina,Haywood County,2,1,1,1,16,0.12,0.06,0.06,0.06,0,0,0,0
North Carolina,Henderson County,3,2,2,1,26,0.12,0.08,0.08,0.04,0,0,0,0
North Carolina,Hertford County,2,2,1,3,5,0.4,0.4,0.2,0.6,0,0,0,1
North Carolina,Hoke County,2,2,2,3,8,0.25,0.25,0.25,0.38,0,0,0,0
North Carolina,Hyde County,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
North Carolina,Iredell County,6,5,5,1,44,0.14,0.11,0.11,0.02,0,0,0,0
North Carolina,Jackson County,0,0,0,2,9,0.0,0.0,0.0,0.22,0,0,0,0
North Carolina,Johnston County,4,2,2,5,25,0.16,0.08,0.08,0.2,0,0,0,0
North Carolina,Jones County,0,0,0,1,3,0.0,0.0,0.0,0.33,0,0,0,0
North Carolina,Lee County,4,2,2,4,13,0.31,0.15,0.15,0.31,0,0,0,0
North Carolina,Lenoir County,6,4,4,4,15,0.4,0.27,0.27,0.27,0,0,0,0
North Carolina,Lincoln County,3,3,3,0,18,0.17,0.17,0.17,0.0,0,0,0,0
North Carolina,Macon County,2,2,1,1,9,0.22,0.22,0.11,0.11,0,0,0,0
North Carolina,Madison County,2,2,0,0,6,0.33,0.33,0.0,0.0,0,0,0,0
North Carolina,Martin County,1,1,1,3,6,0.17,0.17,0.17,0.5,0,0,0,1
North Carolina,McDowell County,1,0,0,2,10,0.1,0.0,0.0,0.2,0,0,0,0
North Carolina,Mecklenburg County,79,19,19,36,231,0.34,0.08,0.08,0.16,0,0,0,0
North Carolina,Mitchell County,0,0,0,1,4,0.0,0.0,0.0,0.25,0,0,0,0
North Carolina,Montgomery County,1,1,1,1,6,0.17,0.17,0.17,0.17,0,0,0,0
North Carolina,Moore County,2,2,2,3,18,0.11,0.11,0.11,0.17,0,0,0,0
North Carolina,Nash County,2,1,1,4,18,0.11,0.06,0.06,0.22,0,0,0,0
North Carolina,New Hanover County,15,8,8,10,44,0.34,0.18,0.18,0.23,0,0,0,0
North Carolina,Northampton County,0,0,0,4,5,0.0,0.0,0.0,0.8,0,0,0,1
North Carolina,Onslow County,9,8,8,3,31,0.29,0.26,0.26,0.1,0,0,0,0
North Carolina,Orange County,6,0,0,4,28,0.21,0.0,0.0,0.14,0,0,0,0
North Carolina,Pamlico County,1,1,0,1,4,0.25,0.25,0.0,0.25,0,0,0,0
North Carolina,Pasquotank County,5,5,4,4,10,0.5,0.5,0.4,0.4,1,1,0,0
North Carolina,Pender County,1,1,0,0,15,0.07,0.07,0.0,0.0,0,0,0,0
North Carolina,Perquimans County,0,0,0,1,3,0.0,0.0,0.0,0.33,0,0,0,0
North Carolina,Person County,3,3,2,4,7,0.43,0.43,0.29,0.57,0,0,0,1
North Carolina,Pitt County,16,9,9,13,32,0.5,0.28,0.28,0.41,1,0,0,0
North Carolina,Polk County,0,0,0,0,7,0.0,0.0,0.0,0.0,0,0,0,0
North Carolina,Randolph County,9,6,5,7,28,0.32,0.21,0.18,0.25,0,0,0,0
North Carolina,Richmond County,5,3,2,5,11,0.45,0.27,0.18,0.45,0,0,0,0
North Carolina,Robeson County,9,6,6,14,31,0.29,0.19,0.19,0.45,0,0,0,0
North Carolina,Rockingham County,6,5,5,4,21,0.29,0.24,0.24,0.19,0,0,0,0
North Carolina,Rowan County,10,7,7,5,30,0.33,0.23,0.23,0.17,0,0,0,0
North Carolina,Rutherford County,3,2,1,4,13,0.23,0.15,0.08,0.31,0,0,0,0
North Carolina,Sampson County,2,2,1,6,11,0.18,0.18,0.09,0.55,0,0,0,1
North Carolina,Scotland County,4,4,3,4,7,0.57,0.57,0.43,0.57,1,1,0,1
North Carolina,Stanly County,2,1,1,1,13,0.15,0.08,0.08,0.08,0,0,0,0
North Carolina,Stokes County,2,2,1,2,9,0.22,0.22,0.11,0.22,0,0,0,0
North Carolina,Surry County,3,1,1,4,22,0.14,0.05,0.05,0.18,0,0,0,0
North Carolina,Swain County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
North Carolina,Transylvania County,0,0,0,2,7,0.0,0.0,0.0,0.29,0,0,0,0
North Carolina,Tyrrell County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Carolina,Union County,7,6,6,1,41,0.17,0.15,0.15,0.02,0,0,0,0
North Carolina,Vance County,5,2,1,5,10,0.5,0.2,0.1,0.5,1,0,0,1
North Carolina,Wake County,46,18,18,17,187,0.25,0.1,0.1,0.09,0,0,0,0
North Carolina,Warren County,1,1,0,3,6,0.17,0.17,0.0,0.5,0,0,0,1
North Carolina,Washington County,0,0,0,2,3,0.0,0.0,0.0,0.67,0,0,0,1
North Carolina,Watauga County,2,0,0,1,13,0.15,0.0,0.0,0.08,0,0,0,0
North Carolina,Wayne County,12,10,10,8,26,0.46,0.38,0.38,0.31,0,0,0,0
North Carolina,Wilkes County,2,2,2,5,14,0.14,0.14,0.14,0.36,0,0,0,0
North Carolina,Wilson County,6,2,2,5,19,0.32,0.11,0.11,0.26,0,0,0,0
North Carolina,Yadkin County,0,0,0,1,7,0.0,0.0,0.0,0.14,0,0,0,0
North Carolina,Yancey County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Adams County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Barnes County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Benson County,1,1,0,0,4,0.25,0.25,0.0,0.0,0,0,0,0
North Dakota,Billings County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Bottineau County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Bowman County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Burke County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Burleigh County,3,1,1,2,19,0.16,0.05,0.05,0.11,0,0,0,0
North Dakota,Cass County,14,2,2,2,33,0.42,0.06,0.06,0.06,0,0,0,0
North Dakota,Cavalier County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Dickey County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Divide County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Dunn County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Eddy County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Emmons County,1,1,0,0,1,1.0,1.0,0.0,0.0,1,1,0,0
North Dakota,Foster County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Golden Valley County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Grand Forks County,8,4,4,5,18,0.44,0.22,0.22,0.28,0,0,0,0
North Dakota,Grant County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Griggs County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Hettinger County,1,1,1,1,2,0.5,0.5,0.5,0.5,1,1,1,1
North Dakota,Kidder County,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
North Dakota,LaMoure County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Logan County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,McHenry County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,McIntosh County,1,1,0,0,1,1.0,1.0,0.0,0.0,1,1,0,0
North Dakota,McKenzie County,1,1,0,0,4,0.25,0.25,0.0,0.0,0,0,0,0
North Dakota,McLean County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Mercer County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Morton County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Mountrail County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Nelson County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Oliver County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Pembina County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Pierce County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Ramsey County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Ransom County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Renville County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Richland County,0,0,0,0,6,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Rolette County,1,1,0,2,4,0.25,0.25,0.0,0.5,0,0,0,1
North Dakota,Sargent County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Sheridan County,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
North Dakota,Sioux County,1,1,0,0,2,0.5,0.5,0.0,0.0,1,1,0,0
North Dakota,Slope County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Stark County,0,0,0,0,8,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Steele County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Stutsman County,1,0,0,0,6,0.17,0.0,0.0,0.0,0,0,0,0
North Dakota,Towner County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Traill County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Walsh County,1,0,0,0,6,0.17,0.0,0.0,0.0,0,0,0,0
North Dakota,Ward County,2,1,1,1,13,0.15,0.08,0.08,0.08,0,0,0,0
North Dakota,Wells County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
North Dakota,Williams County,0,0,0,0,7,0.0,0.0,0.0,0.0,0,0,0,0
Ohio,Adams County,2,2,1,4,6,0.33,0.33,0.17,0.67,0,0,0,1
Ohio,Allen County,13,2,2,7,33,0.39,0.06,0.06,0.21,0,0,0,0
Ohio,Ashland County,1,1,1,1,11,0.09,0.09,0.09,0.09,0,0,0,0
Ohio,Ashtabula County,9,7,7,10,25,0.36,0.28,0.28,0.4,0,0,0,0
Ohio,Athens County,6,5,4,7,15,0.4,0.33,0.27,0.47,0,0,0,0
Ohio,Auglaize County,0,0,0,0,11,0.0,0.0,0.0,0.0,0,0,0,0
Ohio,Belmont County,6,3,3,4,20,0.3,0.15,0.15,0.2,0,0,0,0
Ohio,Brown County,1,1,1,2,9,0.11,0.11,0.11,0.22,0,0,0,0
Ohio,Butler County,32,19,19,16,80,0.4,0.24,0.24,0.2,0,0,0,0
Ohio,Carroll County,0,0,0,0,7,0.0,0.0,0.0,0.0,0,0,0,0
Ohio,Champaign County,1,0,0,1,10,0.1,0.0,0.0,0.1,0,0,0,0
Ohio,Clark County,22,10,10,9,44,0.5,0.23,0.23,0.2,1,0,0,0
Ohio,Clermont County,6,5,5,4,40,0.15,0.12,0.12,0.1,0,0,0,0
Ohio,Clinton County,2,2,2,2,9,0.22,0.22,0.22,0.22,0,0,0,0
Ohio,Columbiana County,5,3,3,3,24,0.21,0.12,0.12,0.12,0,0,0,0
Ohio,Coshocton County,3,2,1,4,10,0.3,0.2,0.1,0.4,0,0,0,0
Ohio,Crawford County,6,3,3,4,13,0.46,0.23,0.23,0.31,0,0,0,0
Ohio,Cuyahoga County,162,25,25,92,444,0.36,0.06,0.06,0.21,0,0,0,0
Ohio,Darke County,2,1,1,2,12,0.17,0.08,0.08,0.17,0,0,0,0
Ohio,Defiance County,1,1,1,1,9,0.11,0.11,0.11,0.11,0,0,0,0
Ohio,Delaware County,1,1,1,1,35,0.03,0.03,0.03,0.03,0,0,0,0
Ohio,Erie County,7,3,3,6,18,0.39,0.17,0.17,0.33,0,0,0,0
Ohio,Fairfield County,9,6,6,7,28,0.32,0.21,0.21,0.25,0,0,0,0
Ohio,Fayette County,3,1,1,1,7,0.43,0.14,0.14,0.14,0,0,0,0
Ohio,Franklin County,127,42,42,56,284,0.45,0.15,0.15,0.2,0,0,0,0
Ohio,Fulton County,0,0,0,0,9,0.0,0.0,0.0,0.0,0,0,0,0
Ohio,Gallia County,3,3,1,2,7,0.43,0.43,0.14,0.29,0,0,0,0
Ohio,Geauga County,1,1,1,2,21,0.05,0.05,0.05,0.1,0,0,0,0
Ohio,Greene County,6,4,4,4,35,0.17,0.11,0.11,0.11,0,0,0,0
Ohio,Guernsey County,5,3,3,5,10,0.5,0.3,0.3,0.5,1,0,0,1
Ohio,Hamilton County,89,39,39,59,222,0.4,0.18,0.18,0.27,0,0,0,0
Ohio,Hancock County,3,2,2,3,13,0.23,0.15,0.15,0.23,0,0,0,0
Ohio,Hardin County,2,0,0,1,7,0.29,0.0,0.0,0.14,0,0,0,0
Ohio,Harrison County,1,1,0,2,5,0.2,0.2,0.0,0.4,0,0,0,0
Ohio,Henry County,0,0,0,1,7,0.0,0.0,0.0,0.14,0,0,0,0
Ohio,Highland County,2,1,0,3,9,0.22,0.11,0.0,0.33,0,0,0,0
Ohio,Hocking County,1,1,1,3,7,0.14,0.14,0.14,0.43,0,0,0,0
Ohio,Holmes County,0,0,0,0,8,0.0,0.0,0.0,0.0,0,0,0,0
Ohio,Huron County,3,2,2,1,13,0.23,0.15,0.15,0.08,0,0,0,0
Ohio,Jackson County,1,1,1,2,7,0.14,0.14,0.14,0.29,0,0,0,0
Ohio,Jefferson County,9,6,5,7,23,0.39,0.26,0.22,0.3,0,0,0,0
Ohio,Knox County,3,3,3,4,12,0.25,0.25,0.25,0.33,0,0,0,0
Ohio,Lake County,5,2,2,1,58,0.09,0.03,0.03,0.02,0,0,0,0
Ohio,Lawrence County,5,1,0,1,16,0.31,0.06,0.0,0.06,0,0,0,0
Ohio,Licking County,8,6,6,4,32,0.25,0.19,0.19,0.12,0,0,0,0
Ohio,Logan County,2,2,2,1,11,0.18,0.18,0.18,0.09,0,0,0,0
Ohio,Lorain County,28,13,13,14,73,0.38,0.18,0.18,0.19,0,0,0,0
Ohio,Lucas County,61,20,20,36,127,0.48,0.16,0.16,0.28,0,0,0,0
Ohio,Madison County,1,1,1,1,12,0.08,0.08,0.08,0.08,0,0,0,0
Ohio,Mahoning County,38,24,24,14,70,0.54,0.34,0.34,0.2,1,0,0,0
Ohio,Marion County,11,7,6,7,18,0.61,0.39,0.33,0.39,1,0,0,0
Ohio,Medina County,1,1,1,1,37,0.03,0.03,0.03,0.03,0,0,0,0
Ohio,Meigs County,4,4,2,3,6,0.67,0.67,0.33,0.5,1,1,0,1
Ohio,Mercer County,1,1,1,0,9,0.11,0.11,0.11,0.0,0,0,0,0
Ohio,Miami County,4,1,1,0,21,0.19,0.05,0.05,0.0,0,0,0,0
Ohio,Monroe County,0,0,0,1,4,0.0,0.0,0.0,0.25,0,0,0,0
Ohio,Montgomery County,62,35,35,41,152,0.41,0.23,0.23,0.27,0,0,0,0
Ohio,Morgan County,2,2,1,2,4,0.5,0.5,0.25,0.5,1,1,0,1
Ohio,Morrow County,0,0,0,0,6,0.0,0.0,0.0,0.0,0,0,0,0
Ohio,Muskingum County,7,6,6,5,19,0.37,0.32,0.32,0.26,0,0,0,0
Ohio,Noble County,1,1,0,0,3,0.33,0.33,0.0,0.0,0,0,0,0
Ohio,Ottawa County,1,1,1,0,13,0.08,0.08,0.08,0.0,0,0,0,0
Ohio,Paulding County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
Ohio,Perry County,1,1,1,3,6,0.17,0.17,0.17,0.5,0,0,0,1
Ohio,Pickaway County,3,1,1,1,13,0.23,0.08,0.08,0.08,0,0,0,0
Ohio,Pike County,0,0,0,3,6,0.0,0.0,0.0,0.5,0,0,0,1
Ohio,Portage County,11,6,6,8,35,0.31,0.17,0.17,0.23,0,0,0,0
Ohio,Preble County,0,0,0,0,12,0.0,0.0,0.0,0.0,0,0,0,0
Ohio,Putnam County,0,0,0,0,7,0.0,0.0,0.0,0.0,0,0,0,0
Ohio,Richland County,13,10,10,7,30,0.43,0.33,0.33,0.23,0,0,0,0
Ohio,Ross County,4,1,1,2,17,0.24,0.06,0.06,0.12,0,0,0,0
Ohio,Sandusky County,4,1,1,3,15,0.27,0.07,0.07,0.2,0,0,0,0
Ohio,Scioto County,6,2,2,6,20,0.3,0.1,0.1,0.3,0,0,0,0
Ohio,Seneca County,5,3,3,3,14,0.36,0.21,0.21,0.21,0,0,0,0
Ohio,Shelby County,1,1,1,1,10,0.1,0.1,0.1,0.1,0,0,0,0
Ohio,Stark County,26,9,9,16,86,0.3,0.1,0.1,0.19,0,0,0,0
Ohio,Summit County,51,19,19,31,135,0.38,0.14,0.14,0.23,0,0,0,0
Ohio,Trumbull County,24,14,14,8,55,0.44,0.25,0.25,0.15,0,0,0,0
Ohio,Tuscarawas County,3,1,1,3,21,0.14,0.05,0.05,0.14,0,0,0,0
Ohio,Union County,0,0,0,0,10,0.0,0.0,0.0,0.0,0,0,0,0
Ohio,Van Wert County,3,1,1,1,9,0.33,0.11,0.11,0.11,0,0,0,0
Ohio,Vinton County,1,1,0,1,3,0.33,0.33,0.0,0.33,0,0,0,0
Ohio,Warren County,5,2,2,2,33,0.15,0.06,0.06,0.06,0,0,0,0
Ohio,Washington County,4,2,2,3,16,0.25,0.12,0.12,0.19,0,0,0,0
Ohio,Wayne County,4,2,2,3,32,0.12,0.06,0.06,0.09,0,0,0,0
Ohio,Williams County,1,1,1,1,9,0.11,0.11,0.11,0.11,0,0,0,0
Ohio,Wood County,5,3,3,3,28,0.18,0.11,0.11,0.11,0,0,0,0
Ohio,Wyandot County,1,0,0,0,6,0.17,0.0,0.0,0.0,0,0,0,0
Oklahoma,Adair County,1,1,1,1,5,0.2,0.2,0.2,0.2,0,0,0,0
Oklahoma,Alfalfa County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Oklahoma,Atoka County,3,3,0,1,4,0.75,0.75,0.0,0.25,1,1,0,0
Oklahoma,Beaver County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Oklahoma,Beckham County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Oklahoma,Blaine County,2,2,0,0,5,0.4,0.4,0.0,0.0,0,0,0,0
Oklahoma,Bryan County,4,2,1,0,11,0.36,0.18,0.09,0.0,0,0,0,0
Oklahoma,Caddo County,1,1,1,1,8,0.12,0.12,0.12,0.12,0,0,0,0
Oklahoma,Canadian County,5,3,3,1,29,0.17,0.1,0.1,0.03,0,0,0,0
Oklahoma,Carter County,3,1,1,1,11,0.27,0.09,0.09,0.09,0,0,0,0
Oklahoma,Cherokee County,2,2,2,2,9,0.22,0.22,0.22,0.22,0,0,0,0
Oklahoma,Choctaw County,3,3,2,2,5,0.6,0.6,0.4,0.4,1,1,0,0
Oklahoma,Cimarron County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Oklahoma,Cleveland County,15,5,5,2,62,0.24,0.08,0.08,0.03,0,0,0,0
Oklahoma,Coal County,1,1,0,1,2,0.5,0.5,0.0,0.5,1,1,0,1
Oklahoma,Comanche County,13,4,4,7,32,0.41,0.12,0.12,0.22,0,0,0,0
Oklahoma,Cotton County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Oklahoma,Craig County,3,2,1,1,5,0.6,0.4,0.2,0.2,1,0,0,0
Oklahoma,Creek County,3,2,2,0,21,0.14,0.1,0.1,0.0,0,0,0,0
Oklahoma,Custer County,3,3,2,1,5,0.6,0.6,0.4,0.2,1,1,0,0
Oklahoma,Delaware County,1,1,0,0,9,0.11,0.11,0.0,0.0,0,0,0,0
Oklahoma,Dewey County,1,1,0,0,3,0.33,0.33,0.0,0.0,0,0,0,0
Oklahoma,Ellis County,1,1,0,0,2,0.5,0.5,0.0,0.0,1,1,0,0
Oklahoma,Garfield County,2,0,0,2,12,0.17,0.0,0.0,0.17,0,0,0,0
Oklahoma,Garvin County,1,0,0,1,9,0.11,0.0,0.0,0.11,0,0,0,0
Oklahoma,Grady County,3,1,1,0,10,0.3,0.1,0.1,0.0,0,0,0,0
Oklahoma,Grant County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Oklahoma,Greer County,1,1,1,0,2,0.5,0.5,0.5,0.0,1,1,1,0
Oklahoma,Harmon County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Oklahoma,Harper County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Oklahoma,Haskell County,1,1,0,0,4,0.25,0.25,0.0,0.0,0,0,0,0
Oklahoma,Hughes County,1,1,0,0,5,0.2,0.2,0.0,0.0,0,0,0,0
Oklahoma,Jackson County,3,1,1,2,8,0.38,0.12,0.12,0.25,0,0,0,0
Oklahoma,Jefferson County,1,1,0,0,3,0.33,0.33,0.0,0.0,0,0,0,0
Oklahoma,Johnston County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Oklahoma,Kay County,4,3,3,2,11,0.36,0.27,0.27,0.18,0,0,0,0
Oklahoma,Kingfisher County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Oklahoma,Kiowa County,1,0,0,0,3,0.33,0.0,0.0,0.0,0,0,0,0
Oklahoma,Latimer County,0,0,0,1,3,0.0,0.0,0.0,0.33,0,0,0,0
